Temparature,Humidity,Windspeed,Rainfall
24.35,73.3,5.65,0
23.95,71.95,3.85,0
23.7,79.2,3.7,0
24.7,71.75,4.45,0
25.2,61.3,3.25,0
25.7,70.65,5.75,0
25.6,78.85,4.2,0
24.25,76.35,6.6,0
22.9,75.55,5,0
22.2,74.3,4.5,0
21.9,70.5,5.6,0
22,72.8,6.35,0
23.35,74.7,7.35,0
22.5,72.25,7.85,0
23.95,72.2,4.4,0
23.65,80.9,4.05,0
24.35,75.3,3.15,0
24.25,76.7,3.55,0
23.15,78.85,3.7,0
22.75,77.75,3.9,1
22.6,88.475,2.3,0
22.225,82.15,5.05,0
21.675,76.275,2.65,0
19.825,76.9,2.1,0
22.475,74.475,2.65,0
22.475,82.6,3.25,0
22.275,76.5,2.65,0
21.975,73.225,1.65,0
22.2,72.075,3.25,0
22.15,71.15,2.8,0
24.5,69.025,2.7,0
23.525,74.125,3.9,0
22.85,74.375,5.95,0
23.075,71.275,4.15,0
21.25,74.4,3.3,0
21.775,75.025,3.7,0
22,73.35,2.45,0
22.5,71.35,0.7,0
23.275,71.45,1.5,0
22.25,73.075,6.65,0
22.65,73.4,5,0
23.1,76.525,4.4,0
22.825,74.175,3.95,0
24.5,69.275,3.1,0
22.65,72.125,3.75,0
20.725,72.325,3.7,0
21.9,74.425,4.35,0
22.975,75.85,5.75,0
18.3,41.95,3.55,0
20.1,44.15,0.9,0
20.3,54.25,2.05,0
22.15,51.8,1.25,0
21.6,59.75,2.65,0
20.25,60.5,1.6,0
21,64.45,4.85,0
21.7,56.2,1.9,0
19.4,51.15,0.5,0
21.3,42.55,1.3,0
22.75,56.35,2.45,0
23,60.6,5.15,0
22.3,63.55,6.35,0
22.7,59.55,4.8,0
21,60.6,4.3,0
21.15,59.9,4.2,0
20.7,60.55,3.4,0
21.95,57.95,2.9,0
22.7,57.2,4.85,0
20.55,58.1,4.15,0
21.2,57.6,3.8,0
21.85,51,5.95,0
23.8,57.4,5.1,0
23.55,63.7,3.2,0
23.7,63.95,5.1,0
25.15,63.1,7.85,0
23,74.8,4.85,1
19.4,88.3,3.85,1
17.8,83.8,2.9,0
18.15,61.5,4.9,0
20.6,50.25,1.2,0
22.15,66.7,7.75,0
22.3,59.8,4.85,0
23.25,61,4.15,0
22.75,63.85,6.65,0
22.5,59.05,6.35,0
23.75,49.85,4.05,0
25.2,53.7,5.85,0
26.15,56.8,8.8,0
24.85,51.4,5.7,0
22.55,35.15,4.7,0
25.9,59.1,5.1,0
24.65,64.9,4.6,0
23.5,62.95,6.6,0
24.1,53.3,3.95,0
25.7,44.15,4.05,0
26.65,55.4,8.65,0
26.35,52.1,3.15,0
27,57.9,1.7,0
27.05,71.45,4.3,0
27.6,57.85,6,0
25.1,55.65,7.1,0
26.5,35.15,5.35,0
28,40.05,5.4,0
28.05,33,3.85,0
28.4,32.5,3.25,0
26.05,36.75,4.45,0
26.85,51.2,3.7,0
25.7,65.45,3.3,0
26.35,60.5,1.05,0
27.3,56.05,5.9,0
25.45,60.45,5.5,0
28.1,49.5,1.2,0
27.1,48.95,4.5,0
26.65,35.75,5.4,0
25.6,29.05,4.25,0
27,44.85,4.4,0
26.4,57.05,5.75,0
27.05,56.15,4.5,0
27.9,54.95,4.75,0
27.8,46.8,5.4,0
27.95,41.5,7.85,0
28.5,30.85,5.9,0
27.8,30.25,3.9,0
27.2,27.5,4.2,0
26.7,51.3,6.05,0
25.75,50.35,6.3,0
25.9,52.25,5.35,0
28.2,54.85,6.3,0
28.2,49.6,9.05,0
27.8,48.65,5.5,0
28.9,46.1,4.8,0
28.7,49.45,5.1,0
30.1,34.65,3.95,0
29.9,42.9,0.15,0
28.5,46.75,4.8,0
29.5,45.45,4.8,0
30.2,42,0.25,0
30.1,42.75,5.4,0
31.15,37.6,0.15,0
32.5,31.7,6.05,1
31.4,31.4,4.6,0
30.1,44.65,4.05,0
29.7,49.55,6.15,0
29.75,36.7,5.45,0
29.75,37.15,6.05,1
30,47.55,3.1,1
29.35,42.6,4.95,1
30.15,47.5,5.6,1
30.2,47,3,0
30.8,50.9,3.5,0
31.55,35.7,5.4,0
31.55,38.9,8.35,1
30.45,39.9,4.8,0
30.75,35.05,3.85,0
31.85,31.75,3.25,0
31.1,28.4,4,0
31.65,39.25,4.8,0
29.7,52.65,5.55,1
28.8,54.2,7.4,1
28.35,57.8,4.35,1
29.6,50.55,6.3,1
27.6,57.9,6.05,0
29.25,44.55,4.3,0
30.3,40.25,4,0
32.1,35.9,5.45,0
31.85,38.8,4.65,0
32.35,39.55,3.85,0
32.55,42.7,2.65,0
33.45,38.7,4.5,0
32.7,43.2,5.95,0
33.1,37.8,6.95,0
33.05,25.35,8.85,0
32.45,30.05,6.15,0
32.1,27.1,6.15,0
32.8,25.4,6.5,0
33.4,26.5,4.4,0
33.85,29,4.15,0
33,27.4,5.8,0
33.25,27.6,7.45,0
33,36.95,6.2,0
30.95,47.75,5.55,1
31.4,42.65,3.1,1
31.4,40.9,6.2,1
31.85,48.35,3.4,0
31.55,46.7,4.8,0
32.5,41.55,3.9,0
32.25,39.05,7.15,0
32.75,34.7,4.85,0
33.2,42.35,5.05,0
33.55,39.25,4.75,0
33,43.2,6.8,1
32.2,47.9,2.25,1
33,49.95,5.5,1
34.9,47.45,3.75,0
34.7,46.9,6.8,0
35,40.9,6.15,0
34.95,43.1,5.4,0
35.9,45.8,3.4,0
33.8,53.15,7,0
34.2,51.4,3.35,0
34.05,44.5,4.45,0
32.25,50.05,4,0
33.9,48.35,7.05,1
30.1,57.6,10.95,1
31.15,64.9,2.55,0
33.85,51.85,4.5,0
31.75,59.1,7.65,1
29.7,69.85,8.15,1
28.85,67.15,4.3,0
32.05,57.15,4.35,0
31.8,54.3,3.7,0
32,49.8,3.55,0
30.8,60.8,4.8,0
30.2,57.7,4.05,0
30.85,56.75,6.65,0
31.95,49.85,6.8,0
31.9,48.2,7.85,0
31.15,50.3,7.5,0
31.75,50.05,6.1,0
31.95,53.45,6.7,0
30.65,66.6,6.45,1
29.35,71.85,5.65,1
26.9,79.5,4.5,0
28.1,79.4,3.7,0
29.65,73.45,2.55,1
29.15,73.55,3.75,0
28.4,68.6,5.85,1
30,63.65,5.85,0
28.55,66.95,9.35,1
27.15,74.65,6.25,1
26.05,75.85,7.95,1
26.7,77.35,8.95,1
26.45,74.3,6.5,1
27.5,74.7,8.25,1
28.85,69.55,6.35,1
26.25,80.2,4.95,1
27.9,73.3,6.85,0
28.25,70.1,6.45,1
28.85,72.55,3.5,1
28.1,69.1,5.9,1
28.35,72.15,5.85,1
28.15,68.5,7.05,1
28.2,68.4,4.45,0
29.95,62.2,5.7,0
29.3,68.05,5.4,1
29.2,68.95,5.95,1
28.95,68.7,4.8,1
29.55,64.5,7.8,0
30,67.3,5.15,1
28.35,74.65,6,1
26.5,84.55,2.95,0
27.8,79.55,3.95,1
28.05,74.25,2.85,0
27.2,75.35,4.2,0
28.05,70.5,5.85,0
27.95,76.55,5.1,1
25.35,87.85,6.65,1
25.4,85.75,5.55,0
24.55,88.9,4.45,1
23.65,93.1,4.05,1
24.75,83.7,5.05,1
26.15,79.1,7.4,1
25.05,84.05,6.55,1
22.5,87.8,6.25,1
23.45,93.65,6.75,1
24.6,86.35,8.4,1
24.95,86.65,7.75,1
25.25,83.55,10.9,1
25.1,88.45,6.9,1
25.2,84.35,7.1,1
26.35,79.6,5.95,0
26.5,77.95,5.5,1
26.3,75.15,6.6,0
27.1,77.1,6,0
25.9,81.1,5.85,1
26.4,80.3,5.2,1
26.9,77.75,4.65,0
27.35,71.7,4.7,0
27.25,75,4.35,1
26.2,81.25,4.4,1
27.55,78.2,4.25,1
27.1,79.35,4.8,1
25.6,81.9,7.4,1
26.55,79.8,5.8,1
25.35,82.25,5.9,0
26.35,75.3,4.85,1
25.9,75.25,5.8,0
25.65,71.55,5.4,0
26.65,66.2,5.25,0
27.85,64.6,3.8,0
28.35,67.6,5.4,0
27.4,72.65,4.7,1
25.4,78.45,5.95,1
24.3,90.4,6.45,1
25.35,91.1,5.5,1
24.8,90.6,7.6,0
25.35,84.15,5.1,1
26.05,80,6.1,1
25.3,80.85,6.05,1
25.3,80,5.65,0
25.65,78.75,7.55,0
26.23333333,75.81666667,5.2,1
26.01666667,73.95,4.45,0
26.06666667,74.63333333,8.9,1
25.63333333,76.81666667,6.1,1
26.16666667,75.98333333,3.15,1
26.43333333,81.58333333,5.4,1
27.43333333,81.23333333,11.2,0
26.55,82.2,7.65,1
26.55,82.6,3.3,1
25.55,85.95,4.45,1
25.9,83.3,5.2,1
27.95,75.05,7.1,0
28,77.4,5.4,1
26.9,82.6,8.25,1
25.76666667,82.7,9.25,1
26.23333333,84.91666667,12.75,1
25.43333333,86.13333333,11.5,1
26.8,83.68333333,6.15,0
27.11666667,83.8,6.5,0
26.66666667,82.65,7.15,1
26.05,84.21666667,9.4,1
27.25,77.65,8.25,1
26.4,78.45,7.6,1
26.65,77.4,7.5,1
25.65,79.9,8.45,1
25.1,82.05,3.9,1
24.85,79.3,7.15,1
26.1,77.2,6.15,1
26,77.3,9.35,1
25.6,81.9,6,1
24.85,82.8,7.55,1
25.4,78.85,7.05,1
26.1,77.05,7.6,1
25.7,81.4,9.8,1
26.2,81.5,10.65,1
25.65,80.85,13.1,1
23.65,86.4,12.25,1
25,81.1,12.2,1
24.85,82.15,8.55,1
24.55,83.85,9.35,1
24.6,86.85,7.35,1
23.7,86.55,9.1,1
24,86.05,7.45,1
25.15,78.7,5.95,1
24.5,81.8,5.9,1
25.45,76.3,5.1,1
25.2,76.6,6.55,0
25.5,77.7,7.55,0
25.1,79.55,7.25,0
24.05,83.95,10.05,1
23.85,85.85,7.15,1
24.6,81.55,8.8,0
24.8,78.3,6.55,0
24.9,74,6.25,1
25.1,75.5,5.2,1
24.75,67.35,5.1,0
24.65,66.05,5.3,0
24.95,69.35,6.05,1
25.5,67.2,4.7,0
24.8,71.55,4.55,0
23.7,69.4,6.25,0
23.45,66.45,11.65,0
23.6,70.1,8.35,0
22,67.65,9.95,0
23.25,69.55,6.5,0
22.95,73.1,6.45,0
23.4,74.2,5,0
23.55,68.45,6.4,0
22.8,68.05,6.6,0
24.25,69.2,7.65,0
24.65,73.35,7.15,0
23.6,70.85,10.65,0
21.9,70.55,5.7,0
21.45,68.75,2.35,0
21.1,66.5,5.55,0
20.95,67.4,5.3,0
21.85,71.05,11.4,0
21.05,68.2,9.25,0
21.95,67.95,3.85,0
22.7,73.6,4.65,0
22.8,71.15,2.15,0
23.65,70.1,5.5,0
24.1,62.9,3.6,0
22.45,73.8,4.35,1
22.75,77.73333333,3.65,1
21.93333333,74.13333333,7.15,0
20.95,70.56666667,4.7,0
19.2,72.2,3.35,0
21.65,68.36666667,7,0
21.66666667,72.95,7.15,0
20.91666667,72.1,6.05,0
21.18333333,68.76666667,2.7,0
20.71666667,67.35,2.35,0
21.36666667,65.65,3.2,0
23.08333333,65.23333333,3.05,0
22.9,68.55,7.6,0
21.33333333,68.58333333,7,0
21.78333333,65.91666667,2.65,0
20.76666667,67.95,4.3,0
20.48333333,69.61666667,2.1,0
21,71.45,2,0
21.81666667,68.46666667,2.95,0
22.4,67.88333333,2.85,0
21.7,69.11666667,8.75,0
21.91666667,69.9,7.25,0
22.71666667,72.21666667,7.2,0
22.75,69.78333333,5.45,0
24.28333333,69.88333333,3.5,0
22.3,72.38333333,6.35,0
19.63333333,71.91666667,3.85,0
21.7,69.45,5.15,0
23.28333333,73.61666667,6.35,0
18.15,39.8,3.6,0
18.45,28.25,4.6,0
19.75,47.55,6.55,0
22.35,51.2,4.15,0
20.95,59.15,6.45,0
19.95,58.65,5.95,0
20.85,63.8,6.55,0
22.25,49.85,5.5,0
19.6,39.15,5.7,0
20.95,38.45,6.05,0
21.7,57.4,0.15,0
22.5,59.4,5.2,0
22.3,60.6,7.25,0
21.6,56.9,8.1,0
22.8,55.8,6.6,0
22.3,54.05,10.4,0
20.8,54.2,7.85,0
22.35,51.1,5.25,0
22.05,49.05,2.75,0
19.5,49.1,3.65,0
22,49.7,5.8,0
20.9,39.25,11.4,0
23.15,51.8,3.6,0
23.6,58.4,5.5,0
24.55,56.15,6.75,0
24.85,57.55,9.75,0
23.35,60.15,5.1,1
19.15,76.2,1.05,1
17.8,75.9,0.3,0
18.6,48,1.25,0
20.95,39.6,4.45,0
21.9,60.9,8.2,0
22.65,66.3,7.25,0
22.15,57.1,6.75,0
22.95,57.45,7.95,0
23.1,58.45,0.15,0
23.25,41.3,6.65,0
25.15,40.35,6.2,0
25.9,46.75,7.6,0
24.4,43.95,6.25,0
23.15,36.55,5.7,0
27.25,38.2,7.1,0
23.55,58,7.75,0
22.7,55.75,7.65,0
24.85,58.15,10.15,0
26,49.45,7.1,0
26.25,48.15,10.9,0
27.05,58.8,5.9,0
27.1,54.75,0.05,0
27.45,56.95,7.4,0
28.15,54.55,0.5,0
25.95,57.6,7.85,0
26.2,45.7,7.6,0
27.3,44.05,6.95,0
27.95,37.05,4.95,0
27.95,36.75,6.35,0
27.3,33.95,9.35,0
27.5,53.95,4.6,0
27.8,55.6,0.05,0
27.6,53.95,6.35,0
28.15,54.6,3.05,0
26.25,47.7,8.85,0
27.95,46.15,7,0
28.35,33.7,7.6,0
28.15,37.45,6.95,0
26.45,32.55,8.2,0
28.75,44.4,6.6,0
27.6,54.4,5.25,0
27.9,46.1,6.5,0
29,44.3,6.65,0
29.5,49.6,10.35,0
29,38.15,8.65,0
28.8,36.5,10.55,0
28.9,33.05,8.1,0
29.05,30.65,9.5,0
28.5,48.25,11.95,0
27.5,47.95,8.4,0
28.1,49.8,7.95,0
29.5,49.45,6.05,0
29.8,46.2,10.05,0
29.3,42.6,8.2,0
30.25,42.2,7.1,0
30.7,46.25,7.4,0
30.9,38.7,7.4,0
30.4,37.45,7.55,0
30.25,35.75,7.25,0
30.6,35.75,8.05,0
30.85,36.45,5.45,0
29.95,33.35,6.5,0
30.6,35.65,7.6,0
31.3,40.5,9.05,1
32.25,32.95,6.2,0
30.4,44.6,9.2,1
29.65,53.35,10.3,1
30.35,37.35,9.4,0
30.45,33.8,7.85,0
30.4,43.7,12.95,0
30,40.95,13.6,0
29.3,41.55,9.35,0
29.65,39.15,7.2,0
31.7,49.4,12.1,0
30.35,32.2,14.05,0
32.35,30.1,9.3,0
30.85,38.65,9,0
30.4,34,7.25,0
30.95,26.55,7.95,0
30.5,26.6,11,0
31.55,39.05,11.8,0
31.35,45.2,11.5,0
31.15,44.7,10.65,0
30.8,47.75,7.85,0
30.9,42.45,7.85,0
28.3,49.2,11.95,0
29.1,39.05,10.2,0
30.6,34.85,10.15,0
31.5,32.1,7.4,0
32.6,30.05,7.25,0
32.7,32.3,6.85,0
33,35.7,5.1,0
33,37.75,9.3,0
32.55,44.05,10.85,0
33.5,32.4,9.5,0
33.8,22.65,13.85,0
31.15,29.75,14.5,0
30.55,26.1,9.6,0
31.1,22.05,7.5,0
34.1,19.05,8.55,0
33.65,24.95,11.3,0
33.65,21.1,5.4,0
35.1,20.65,10.15,0
33.95,32.15,11.6,0
32.65,45.1,11.35,1
30.55,50.35,3.9,0
34.2,30.95,6.15,0
32.7,38,6.35,0
31.9,44.35,13.75,0
33.25,36.25,0.05,0
32.35,38.95,9.4,0
33.3,26.85,1.65,0
33.2,44.1,2.25,1
32.95,45.35,4.25,1
33.2,35.95,1.95,0
33.35,46.4,3.85,1
33.4,41.55,3,0
35.05,39.55,3.2,0
35.65,31.7,5.2,0
35.2,38.1,5.65,0
35.5,30.7,2.15,0
35.3,30.25,2.5,0
33.75,46.5,0.45,0
32.7,42.5,0.7,0
33.35,37.1,8.05,0
31.85,45.2,6.45,0
32.95,40.35,8.7,1
29.8,57.7,12.1,1
31.1,54.15,8.15,0
33.8,45.05,7,0
30.7,52.25,11.7,1
29.45,61.85,8.9,1
28.2,62,7.7,1
31.3,50.15,8.35,0
31.5,48.75,8.75,0
31.9,43.1,12.1,0
30.45,49.95,15.65,0
29.45,49.7,8,0
30.55,50.95,12.25,0
31.65,45.35,12.85,0
31.65,41.65,14,0
31.15,42.15,11.85,0
31.45,42.25,10,0
31.3,48.35,9.9,0
31.25,49.35,8.95,0
29.25,61.65,7.75,1
27.2,66.4,10.95,0
27.85,65.95,6.5,0
29.35,63.1,5.1,1
28.7,60.15,7.4,1
28.85,53,16.15,0
29.7,55.45,13.8,0
28.2,62.25,13.8,0
26.6,66.75,12.25,1
26.5,67.05,15.7,0
26.35,74.05,11.4,1
26.25,84.5,13.9,0
27.1,68.6,15.1,1
28.3,62.55,14.15,0
26.3,75.2,16.75,1
27.6,62.75,10.8,1
28.1,62.75,15.5,0
28.9,59.15,15.9,1
27.95,61.4,8.55,1
28,65.95,14.8,1
27.45,64.8,10.55,1
27.1,63.1,8.2,0
29.7,55.9,10.15,0
28.55,65.1,10.65,1
27.4,63.5,11.6,1
28.3,67.1,10.9,1
28.75,67.15,7.15,0
28.55,65.2,7.6,1
27.55,75.95,7.7,1
25.8,85.55,6.65,0
27.2,70.45,6.75,1
27.95,67.65,6.7,1
26.1,69.65,7.35,0
27.35,69.2,7.3,0
27.5,68.25,9.6,1
24.6,85.3,15.7,1
24.65,84.65,15.05,0
23.95,89.05,8.85,1
23,93.15,12.75,1
24.05,90.5,9.65,0
26,86.95,9.85,1
24.45,88.6,12.45,1
22.15,96.9,12.9,1
22.7,95.9,13.35,1
24.3,92.05,14.1,0
24.35,90.15,14.4,1
25,87.95,13.95,1
25.8,89.55,14.3,1
25.85,88.3,11.7,1
27,85.2,12.45,0
26.25,84.1,8.75,0
26.65,87.7,8.55,0
27.3,82.15,10.7,0
26.7,83.35,9.05,1
26.55,86.5,8.25,1
26.65,79.15,7.65,0
27.65,72.95,7.9,0
27.85,71.45,7.85,0
26.45,79.75,4.5,1
26.9,80.1,6.85,1
26.95,82.2,5.5,1
25.65,85.9,7.9,1
26.45,81.65,8.45,1
25.6,78.4,9.25,0
26.65,73.7,8.85,0
26.05,67.75,9.5,0
25.6,68.4,7.7,0
26.35,73.9,9.35,0
27.45,65.25,7.05,0
28.3,69.65,7.85,0
26.75,75.35,7.6,1
24.45,85.1,9.65,1
23.95,87.8,7.1,1
25.05,85.45,8.35,1
24.45,85.9,12.2,1
25.15,90.6,9.55,1
25.2,85.45,9.95,1
25.45,86.4,11.75,1
25.3,85.25,11.85,1
25.4,83.6,9.4,1
25.78333333,80.51666667,8.05,0
25.76666667,79.9,9.8,0
25.55,82.03333333,9.15,0
25.4,79.13333333,11.25,0
25.93333333,82.15,7.75,1
26.41666667,83.35,7.25,1
26.41666667,82.6,6.35,1
25.5,86.75,4.2,1
26.9,87.95,5.5,1
26.25,89.25,7.05,1
26.05,85.4,1.55,1
27.1,78.5,2.85,0
27.05,80.95,2.35,1
26.4,82.85,2.65,1
26.93333333,78.4,3.65,1
25.66666667,86.8,1.75,1
24.76666667,84.3,14.65,1
25.51666667,83.28333333,4.3,0
25.93333333,82.85,6.8,0
25.8,79.56666667,5.25,1
26,82.68333333,3.55,1
26.55,75.9,5.8,1
26.7,75.6,3.85,1
25.5,81.75,2.3,1
26.25,86.45,2.3,1
26.2,82.05,2.45,1
25,81.95,7.55,1
26.6,73.95,2.9,1
27.3,73.85,4.6,1
26.25,75.85,5.1,1
25.6,80.4,5.2,1
25.85,82.2,1.75,0
26.7,74.05,6.75,1
26.1,76.5,4.9,1
27,79.55,7.15,1
26.1,80.95,7.15,0
24.1,85.75,9.45,1
25,84.8,5.9,1
25.1,82.25,5.45,0
25.15,82.75,5.45,0
24.65,86.35,9.45,1
23.4,86.85,4.3,1
24.65,84.15,8.2,0
25.6,77.05,4.45,1
24.4,82.8,6.65,0
25.1,77.05,4.55,1
25.45,79.4,6.3,1
25.35,81.8,5.1,1
25,81.5,7.1,0
24.35,82.55,6.25,0
24,85.9,7.15,0
24.6,83.85,6.95,0
24.9,81.05,6.5,0
25.15,72.8,7.5,0
25.3,74.1,4.55,1
25.25,70.35,2,0
25.25,68.85,3.55,0
25.55,70.2,4.1,0
25.7,69.35,6.05,0
25.25,72.25,5.9,0
24.45,68.75,3.85,0
24.1,66.6,4.15,0
23.9,69.8,2.6,0
23.2,67.8,5,0
23.85,69.5,2.65,0
24,70.75,3.25,0
23.8,74.2,5.3,0
24.7,70.1,5.9,0
24,65.8,3.2,0
25,69.1,3.65,0
24.95,74.1,3.85,0
24,71.85,4.05,0
22.75,71.95,5.3,0
22.1,69.7,2.3,0
22.55,67.85,3.95,0
22.05,69.7,6.2,0
22.85,69.1,6.75,0
21.55,70.4,7.25,0
23.1,69.9,3.25,0
23.65,73.55,8.85,0
23.55,70.75,4.1,0
24.05,70.2,5.45,0
23.5,68.5,6.2,0
22.45,75.55,7.75,1
22.23333333,80.5,4.65,0
22.1,73.51666667,7.8,0
21.6,71.55,11.1,0
20.3,72.41666667,7.3,0
21.88333333,70.95,8.65,0
22.6,72.88333333,4.95,0
21.73333333,72.06666667,5.25,0
21.91666667,68.25,2.9,0
21.48333333,67.88333333,1.95,0
22.01666667,67.56666667,6.85,0
23.38333333,67.36666667,4.5,0
23.23333333,71.63333333,6.05,0
21.45,70.65,7.1,0
22.26666667,66.7,6.6,0
21.88333333,72.23333333,6.35,0
21.81666667,71.41666667,2.95,0
22.11666667,70.08333333,6.25,0
22.78333333,67.2,3.15,0
22.3,68.58333333,5.3,0
21.68333333,69.83333333,5.9,0
21.73333333,69.96666667,7.85,0
23.1,70.7,4.8,0
22.43333333,69.55,11.2,0
24.56666667,68.1,2.1,0
22.06666667,70.5,3.95,0
20.61666667,72.05,5.7,0
22.38333333,69.88333333,16.7,0
23.06666667,70.9,8.05,0
19.15,33.35,0.75,0
20.45,31.05,0.95,0
19.8,53.85,0.65,0
22.85,41.45,0.9,0
21.65,47.25,1,0
22.5,48.9,0.85,0
21.95,51.05,0.85,0
23.25,39.75,0.95,0
21.3,53.6,1.55,0
21.75,27.4,1.25,0
22.9,29.7,1.45,0
23.55,41,0.65,0
23.95,60,1.55,0
23.5,47.1,2.25,0
23.3,56.05,1.25,0
23.75,55.8,1.15,0
22.15,56.65,1.6,0
22.4,59.2,0.7,0
23.15,60.6,1.35,0
22.5,58.75,1.8,0
22.55,48,1.45,0
22.95,60.25,1.05,0
22.6,44.45,1.55,0
23.3,55.2,1.2,0
25.45,63.45,0.75,0
25.3,54.15,2.2,0
24.6,69.05,0.85,0
19.75,94.4,1.6,1
18,86.1,3.25,0
18.8,67.15,6.45,0
20.4,42.3,2.2,0
22.9,57.55,7.25,0
22.7,65.2,3.65,0
23.3,51.6,6.2,0
23.4,50,6.95,0
23.9,50.4,6.75,0
25.5,42.15,4.7,0
26.8,39.5,2.9,0
25.5,54.1,7.5,0
23.8,56.9,0.9,0
22.95,64.8,2.15,0
25.65,65.15,0.95,0
24.95,72.05,7.45,0
24.9,54.95,5.35,0
24.8,59.25,6.4,0
24.2,48.2,3.55,0
27,48.05,5.25,0
26.15,37.45,7.15,0
26.05,62.45,5.75,0
27.1,56.15,6.65,0
26.95,62.85,5.9,0
25.95,65,5.95,0
28.6,56.85,5.7,0
28.5,59.55,4.75,0
27.65,53.6,5.7,0
28.4,43.5,6.65,0
25.85,49.45,6.95,0
26.6,56.8,4.95,0
25.45,58.55,7.6,0
24.15,55.65,7.75,0
26.2,57.45,5.95,0
27.2,66.2,6.45,0
27.55,65.4,5.75,0
28.15,42.45,8.35,0
25,48.75,7.2,0
24.3,45.8,7.3,0
26.5,44.85,5.6,0
26.4,58.8,5.55,0
27.5,57.1,5.65,0
28.2,57.05,3.85,0
28.5,59.4,6.85,0
28.05,45.8,5.2,0
28,42.3,6.9,0
28.7,36.4,6.1,0
27.6,36.15,5.85,0
28.5,53.85,7.3,0
28,51.4,4.85,0
28.75,55.45,5.85,0
28.8,57.9,6.45,0
29.9,63.15,6.3,0
28.75,59.15,5.3,0
28.3,51.95,6.15,0
28.3,54.75,2.85,0
28.5,42.05,4,0
28.85,49.2,7.3,0
29.75,51.85,3.95,0
30.2,44.85,3.65,0
30.7,40.95,3.45,0
30.8,34.05,4.15,0
30.5,41.1,6.45,0
32,45.95,7.25,1
31.2,39.75,4.05,0
31.4,51.25,3.15,0
29.95,55.45,8,0
29.95,44.1,5.5,0
30.65,49.05,5.75,1
29.05,52.35,6.1,1
29.3,49.7,7.2,1
29.2,54.45,6.35,0
28.7,58.65,5.3,0
28.7,64.7,4.45,0
30.75,33.85,4.8,0
32.05,38.25,7.3,0
30.1,46.75,4.1,0
31.5,46.7,5.05,0
31.5,32.95,3.4,0
31.1,33.2,3.55,0
31.05,43.25,6.75,0
30.95,53.45,6.95,0
31.1,55.3,1.3,0
30.85,51.2,6.25,0
30.45,53.6,4.9,1
28.05,71.35,13.5,1
30.4,54.4,8.1,0
29.7,45.85,7.65,0
33.1,42.8,3.45,0
33,32.35,5.9,0
34.55,37.85,6.55,0
33.4,38.85,3.85,0
32.1,52.35,8.1,0
32.6,56.75,7.5,0
32.75,40.35,9.1,0
33.1,38.85,8.45,0
30.95,40.1,8.85,0
31.15,39.2,8.9,0
32.2,30.35,7.65,0
33.8,29.45,2.55,0
34.65,33.4,7.75,0
34.85,32.7,7.3,0
33.85,30.45,5.25,0
34.15,41.25,4.5,0
32.05,44.8,10.6,0
31,45.1,5.2,0
32.55,36.25,5.1,0
33.4,38.3,6.35,0
32.9,40.75,9.85,0
33.05,35.9,7.2,0
32.8,39.55,4.6,0
33.75,31.85,0.1,0
34.15,39.45,7.2,0
34.15,42.45,5.9,0
32.45,50.1,5.1,1
32.45,44.95,15.55,0
32.4,56.1,6.05,0
33.85,53.05,9.35,0
35.1,44.65,7.75,0
35,45.2,8.35,0
34.8,43.95,8.05,0
33.3,36.8,6.35,0
34.45,53.8,7.4,0
33.35,44.5,0.25,0
33.2,52.35,5.7,0
31.05,59.7,3.8,0
31.95,54.9,10.25,0
29.9,71.1,9.6,1
31,64.45,7.2,0
33.7,52.5,6.95,0
31.6,64.45,11.5,1
31.1,69,7.85,1
28.85,77.05,1.05,0
31.2,58.6,0.15,0
31.95,59.75,0.15,0
32.65,56.2,8.15,0
30.15,65,10.5,0
29.35,66.3,8.15,0
30.45,59.5,10,0
30.55,56.95,15.5,0
31.5,58.6,10.8,0
31,53.35,11.6,0
31.45,56,11.55,0
30.55,56.7,9.85,0
30.9,62.2,9.15,0
28.8,70.5,7.55,1
27.25,82.1,7.85,0
26.35,84.95,5.4,0
29.35,78,2.5,1
28.4,74.35,6.65,0
28.2,69.55,9.25,0
29.25,73.4,8.15,1
26.7,77.85,15.15,0
25.95,82.75,7.2,1
24.9,80.9,12.9,0
25.25,87.75,8.95,1
25.6,86.5,11.4,0
26.55,83.6,13.45,1
27.15,78.2,12.5,0
25.3,87.3,13.2,1
27,80.1,14.2,0
27.7,80.25,11.65,1
27.9,74.75,11.65,1
26.95,75.25,8.7,1
27.9,73.95,9.35,1
27.4,78.25,12.55,1
26.35,80.95,8.2,1
28.35,73.85,1.65,0
28.05,73.9,8,0
27.95,75.95,8,1
28.55,76,7.65,1
27.9,77.55,5.9,0
29,73.85,7.5,1
27.65,81.25,3.7,1
26.2,84.7,5.35,1
26.7,83.4,4.25,1
26.6,79.7,5.6,0
25.7,82.45,4.9,0
26.45,79.7,7.65,1
27.65,77.95,7.5,1
25.05,84.25,11.35,1
24.85,88,12.15,0
23.95,93.25,0.9,0
23.5,90.35,9.95,1
24.7,90.4,9.6,1
26.35,85.5,8.7,1
24.7,91.05,15.45,1
23.3,96.15,11.15,1
23.45,92.95,11.8,1
24.95,88.65,14.95,1
24.35,95.8,0.2,1
25.25,90.15,10,1
25.4,91.45,11.35,1
25.45,87.2,9.6,0
26.5,86.45,9.95,0
25.3,88.65,3,0
