Temparature,Humidity,Windspeed,Rainfall
34.7,41.75,3.55,0
34.5,46.6,3.4,0
35,41.55,3.9,0
34.2,48,5.15,0
34.45,41.25,4.4,1
34.15,25,4.2,0
33.45,33.45,5.35,0
34.05,28,4.5,0
35.45,24.35,3.05,0
35.3,25.9,4.4,0
36.6,24.6,3.55,0
36.15,25.15,5.75,0
37.05,27.85,3.15,0
36.35,34.85,4.2,0
34.6,48,7.75,1
35.6,39.75,1.9,0
36.05,34.6,5.15,0
35.75,45.3,3.5,0
34.75,45.4,7.45,0
35.65,39.05,3.85,0
36.2,35.65,3.75,0
36.65,28.6,1.95,0
36.55,38.95,3.4,0
36.5,38.3,4.4,0
35.3,51.65,4.25,1
36.05,43.45,5.4,0
34.9,43.9,3.95,0
36.85,33.8,4.2,0
37.15,39.3,4,0
36.7,43.35,4.4,0
37.35,43.8,3.4,0
35.6,50.35,6.25,0
35.9,43.6,6.3,0
33.1,36.75,2.7,1
33.95,33.9,2.75,0
32.65,37.9,6,0
31.05,41.9,6.4,0
32.25,38.05,6.2,0
32.7,39.95,2.55,1
31.8,40.05,4.2,1
33.3,36.4,4.9,0
31.95,50.8,3,1
31.6,44.55,2.35,0
32.45,40.5,3.75,0
34.65,36.25,3.75,0
32.8,38.9,4.65,1
33.4,38.35,4,0
34.2,34.15,3.5,0
33.75,32.85,4.2,0
32.9,30.45,4.95,0
32.3,43.15,4.6,0
29.3,44.7,5.45,1
30.75,49.95,5.8,1
31.2,46.4,4.3,0
32.15,42.9,3.8,1
30.65,49.9,6.1,1
31.45,34.6,3.5,0
32.85,58.2,2.9,0
33.9,44.7,3.15,0
35.05,38.9,5.3,0
35.05,38.25,3.35,0
34.7,41.8,3.15,0
35.65,39.25,2.9,0
34.2,43.8,3.25,0
35,37.7,6.7,1
34.5,25.1,5.5,0
33.75,30.45,4.9,0
34.85,27.05,4.75,0
35.75,24.9,4.6,0
36.35,24.75,4.9,0
36.95,22.55,4.8,0
36.25,24.6,5.55,0
36.45,25.45,7.5,0
36.5,33.6,5.45,0
33.15,41.7,5.6,1
34.35,37.8,2.55,0
36.15,33.45,7.25,0
35.7,41.65,4.05,0
34.4,40.65,6.75,0
35.45,37.95,6.05,0
36.45,33.9,4.4,0
36.9,27.95,3.45,0
36.85,36.9,3.95,0
37,36.15,5.3,1
33.95,44.5,6.65,1
36.3,42.45,4.5,0
35.05,41.7,3.75,0
36,35.75,3.25,0
37.55,32.55,4.95,0
37.45,37,3.65,0
37.05,41.65,5.4,0
37.8,40.2,4.85,0
35.15,47.25,6.25,0
35.2,44.85,5.7,0
35.7,39.8,3.8,0
32.95,48.45,3.05,1
35.1,46,6.35,1
32.75,52.75,7.1,1
32.65,56.65,4.3,0
36.2,43.1,3.6,0
34.2,43.8,8.35,0
32.2,56,7.65,1
30.3,62.35,3.65,0
33.7,47.4,4.1,0
34.15,47.05,4.15,0
34.1,44.55,5.4,0
32.65,52.8,6.2,0
31.6,57.5,6.35,1
32.6,50.55,7.65,0
33.7,44.4,6.75,0
33.65,44.9,7.2,0
32.7,47.05,7.05,0
33.15,44.35,8.15,0
33.15,50.25,6.4,0
31.75,58.55,5.4,1
30.5,63.55,5.05,1
28.75,68.85,4.5,0
29.55,69.4,2.65,1
28.6,68.55,2.9,1
30.45,64.35,3.85,0
30.3,58.3,6.7,0
30.85,57.75,6.45,1
28.55,62.55,7.55,0
27.7,66.9,6.4,1
26.15,71.75,7.9,0
26.4,77.65,7.15,1
26.95,73.2,7,0
28.85,65,7.55,1
29,67.7,9.25,1
27.8,72.9,6.6,1
28.55,67.8,7.25,1
29.2,65.6,7.4,1
29.7,64,7.65,1
28.95,64.2,5.2,1
29.3,63.9,7.75,1
29.15,67.3,7.85,1
28.95,67,6.75,1
30.45,62.7,6.65,1
30.25,61.3,4.95,1
29.45,65.5,6,1
29.6,65,4.95,1
30.95,58.1,6.1,0
31,59.7,6.55,1
28.95,70.9,4.45,1
28.25,72.45,5.05,0
28.9,68.1,3.9,0
29.65,64.2,6.15,0
29.2,65.45,5.55,0
29.05,65,5.85,0
29.35,68.15,8.65,1
26.1,76.2,6,1
26.35,74.4,7.35,1
24.5,84.7,6.85,1
23.95,85.85,7.3,1
25.1,80.9,6.3,1
27,76.4,4.85,1
26.1,80.35,7.1,1
22.8,92.25,6.05,1
23.8,87.6,8.45,1
26.1,81.85,8.85,1
26.3,81.35,8.65,1
26,80.6,8.7,1
25.75,82.45,8.15,1
26.5,77.5,7.95,1
27.35,73.7,6.15,0
27.65,71.25,6.65,0
28.45,67.9,6.15,0
28.65,69.85,6.5,1
27.45,76.25,6.4,1
28.35,70.75,5.75,0
28.6,68,22.8,0
29.25,64.4,5.05,0
29.65,66.6,4.6,1
27,75,5.65,1
29.4,68.6,5.2,0
28.65,69.55,5.5,1
27.85,69.95,5.55,0
28.1,72.4,6.45,1
26.25,77,5.1,1
27.5,71.3,5.6,1
27.4,66.5,5.7,0
27.4,63.8,5.1,0
27.65,62.9,4.85,0
28.95,63.8,5.2,0
28.8,70.2,4.35,1
27.4,77.55,4.8,1
26.15,79.15,6,1
25,84.85,6.55,1
25.4,82.25,4.05,1
25.3,81.25,6.65,1
25.2,84.85,7.05,1
26.6,76.15,6.35,1
26.2,80.85,6.45,1
26,77.75,8,0
26.75,75.3,7.55,0
27.13333333,72.99166667,8.35,0
26.775,73.73333333,5.65,0
25.55833333,78.00833333,6.05,0
26.43333333,75.75833333,4.7,0
27.44166667,72.55833333,4.85,1
27.33333333,75.44166667,4.3,1
27.31666667,76.11666667,4.95,1
26.9,78,4.1,1
27.2,77.25,3.85,0
26.4,82.4,3,1
27.1,77.75,3.1,1
28.6,69.45,4.45,0
28.4,71.9,4.5,1
27.15,77.7,3.2,1
26.70833333,79.20833333,4.25,1
26.61666667,79.86666667,6.2,1
25.40833333,79.41666667,4.3,1
26.43333333,77.88333333,3.45,1
27.14166667,74.68333333,2.75,0
26.725,77.01666667,2.65,1
26,81.05,3.2,1
28.15,70.2,3.9,0
28.15,71.2,4.85,0
28.4,68.05,3.3,1
27.65,70.35,2.95,1
27,74.9,3.95,1
26.75,75.65,3.2,1
28,70.25,2.9,0
27.3,73.15,3.55,1
27,73.95,3.45,1
26.6,75.4,3.7,1
27.15,72.2,3.6,1
27.6,71.2,4.1,1
28,72.55,4.4,1
27.95,73.45,3,1
26.85,72.8,3.9,1
24.3,83.5,3.85,1
26.65,74.8,5.3,1
25.95,76.6,5.5,1
26.3,76.15,5.6,1
25.75,79.45,4.2,1
25.55,78.9,4.55,0
26.15,76.95,3.4,1
26.7,74.65,3.55,1
25.95,77.1,2.65,1
27.05,69.85,5.15,0
26.8,72.8,3.65,1
27.85,70.8,5.15,0
27.35,72.65,5.05,0
26.65,76.05,5.25,1
26.1,74.7,5.95,1
25.9,76.8,7.9,0
26.8,74.6,3.95,0
26.8,69.9,3.75,0
28.05,70.25,3.6,0
28.25,60.6,5.45,0
28.2,61.2,3.65,0
27.4,66.65,6.05,1
27.9,61.6,13.85,0
26.95,68,2.45,0
26.8,63.65,3.55,0
26.95,60.85,3.2,0
26.6,63.85,5.65,0
25.8,60.05,4.1,0
25.5,64.2,5.85,0
25.8,66.3,4.65,0
25.5,67.95,4.25,0
26.6,62.45,3,0
26.5,57,3.6,0
26.8,59.2,4.05,0
26.95,65,3.75,0
25.85,67.9,4.8,0
25.05,68.65,4.65,0
24.8,64.3,3.1,0
25.3,59.8,3.7,0
24.65,65.45,4.15,0
24.75,67.8,7.85,0
24.45,65.05,5,0
24.85,63.75,6,0
25.3,69.35,5.75,0
25.7,68.8,5.4,0
26,67.25,4.5,0
25.15,68.7,5.95,0
23.1,77.75,4.55,1
23.76666667,76.69166667,6,0
24.13333333,70.35,5.85,0
23.825,64.79166667,3.95,0
22.59166667,68.575,3.7,0
23.74166667,65.44166667,5.3,0
24.30833333,70,5.55,0
24.125,70.26666667,5.5,0
24.63333333,64.64166667,3.5,0
24.125,63,4,0
23.975,63.825,6.55,0
25.20833333,63.45833333,5.8,0
24.75,68.33333333,5.4,0
24.575,66.075,6.7,0
24.13333333,66.54166667,4.25,0
24.175,66.24166667,5.9,0
23.95,66.63333333,3.65,0
24.1,63.60833333,3.5,0
24.31666667,62.84166667,3.8,0
24.33333333,65.86666667,5.4,0
23.5,66.075,4.7,0
23.425,66.15,7.95,0
24.20833333,67.36666667,6.4,0
24.86666667,64.025,5.5,0
24.575,68.45,5.2,0
23.80833333,65.34166667,4.2,0
22.24166667,63.50833333,3.6,0
22.91666667,64.35833333,4.85,0
23.59166667,68.50833333,6.25,0
21.45,39.8,1.6,0
23,42.75,2.55,0
23.7,51.75,1.65,0
25.2,44.55,2.65,0
22.75,60.85,1.15,0
25.25,59.05,2.4,0
23.8,66.35,1.1,0
24.75,59.5,1.15,0
23.35,50.45,2.7,0
23.05,39.55,0.05,0
23.65,60.35,0.05,0
24.4,61.05,0.15,0
23.55,73.7,0.15,0
23.5,70.4,0.85,0
23.3,67.1,0.45,0
23.9,62.1,0.75,0
24.9,58.3,2.05,0
25.85,46.95,1.05,0
26.15,55.55,0.8,0
25.45,59.25,0.8,0
25.25,55.1,2.2,0
25.25,53.6,0.5,0
26.15,53.7,1.05,0
26.15,62.65,0.8,0
26.4,71.5,0.8,0
26.85,64.5,1.1,0
24.35,85.7,3.4,1
21,95.55,2.75,1
20.1,91.15,1.85,0
21.2,65.1,0.9,0
22.6,37.85,0.8,0
25.05,69.5,0.65,0
24.25,65.05,0.5,0
24.25,73.1,0.4,0
25.55,67.9,0.5,0
25.8,67.2,0.75,0
26.45,60.35,0.5,0
27.5,64.6,0.5,0
28.5,54,1.7,0
26.5,48.65,1.1,0
23.95,39.45,1.15,0
27.9,63.65,0.65,0
26.1,78.3,0.4,0
25.9,71.35,0.2,0
27.45,62.55,0.2,0
26.75,62.1,0.3,0
28.9,60.6,0.05,0
29.05,65.4,0.6,0
29.6,57.95,0.75,0
29.05,70.75,0.45,0
28.75,74.3,0.75,0
29.25,69.2,0.45,0
28.65,53,0.25,0
28.8,52.45,0.15,0
29.7,46.85,0.75,0
30.85,42.15,0.5,0
29.2,49.85,0.8,0
28.55,58.75,0.8,0
28.55,69.1,0.65,0
28.65,61.45,0.75,0
27.7,73.5,0.5,0
26.7,78.95,1.35,0
28.4,62.9,0.75,0
29.35,59.7,1.1,0
28.4,46.85,1.8,0
27.7,42.5,0.8,0
30.2,53.5,0.65,0
28.95,54.3,0.5,0
28.45,70.55,0.35,0
28.85,63.8,0.7,0
29.1,57.35,0.5,0
29.6,48.15,0.45,0
30.15,36.5,0.35,0
30,34.6,0.25,0
29.9,29.95,0.75,0
29.25,40.9,0.05,0
27.7,41.95,0.45,0
27.05,45.55,0.4,0
30.3,49.9,0.8,0
29.3,57.2,0.55,0
29.4,47.95,0.45,0
30.35,48.15,0.35,0
29.4,51.95,0.35,0
30.3,43.45,0.45,0
30.2,42.25,0.45,0
30.9,43.1,1.15,0
30.5,40.3,0.05,0
30.65,36.75,0.35,0
30.05,43.2,0.95,0
30.8,37.05,0.1,0
32.2,39.8,1.5,1
31.4,36.95,0.8,0
31.15,45.9,0.15,0
30.25,53.15,0.45,0
31.9,41.15,2.55,0
30.45,36.1,0.9,1
30.65,47.65,0.6,1
31.05,37.6,0.5,0
30.95,49,0.25,1
30.55,53.65,0.15,0
31.65,50.4,0.2,0
32.05,35.95,1,0
31.4,42.8,4.7,1
30.85,41.9,0.5,0
30.6,37.95,0.2,0
31.4,29.5,1.05,0
32.4,23.15,0.75,0
31.2,41.95,0.85,0
29.4,58.65,1.65,1
30.2,55.05,0.3,1
30.8,54.35,0.5,1
31.6,48.4,0.15,0
28,67.45,6.8,1
29.5,45.1,1.05,0
30.65,40.35,0.2,0
31.35,39.55,1.95,0
32.85,36.45,0.8,0
33.1,36.95,0.8,0
33.15,40.75,3.9,0
34.4,35.1,1.35,0
34,39.5,1.7,0
34.4,32,2,0
34,15.1,2.6,0
32.45,29.6,2.15,0
32.8,27.85,1.4,0
33.95,23.2,1.85,0
34.75,23.55,1.45,0
34.2,23.85,1.8,0
35.3,27.85,3.7,0
37.45,32,2,0
35.65,35,0,0
33.35,52.15,0,1
34.25,42.2,0,0
33.85,43.75,0.05,0
34.25,60.95,0.1,0
34.05,51.75,0,0
34.8,38.4,0,0
35.1,42.05,0,0
35.95,27.85,0,0
35.8,36.85,0,0
35.4,43.55,0,0
33.55,48.55,0,0
35.2,50.35,0,0
36.4,45.2,0,0
36.45,42.75,0,0
36.6,39.8,0,0
36.6,39.25,0,0
36.8,46.9,0,0
36.7,44.45,0,0
35.7,51.15,0,0
35.55,50.75,0.6,0
35.65,40.45,0.8,0
33.05,52.2,3.2,0
35.35,42.6,4.1,1
33,57.55,1.25,1
33.35,56.6,0.85,0
36.25,44.6,0.7,0
34.45,48.35,3.05,0
32,57.15,1.05,1
30.3,67.95,1,1
34.05,49.05,24.3,0
34.6,47.5,7.7,0
34.55,45.25,1.05,0
32.8,50.55,1.45,0
32.35,54.1,1.3,1
32.95,51.45,2.85,0
33.8,44.05,5.85,0
33.75,43.75,2.45,0
32.85,43.75,3.45,0
33.45,41.75,3.1,0
33.25,45.15,1.4,0
31.8,51.75,1.55,0
30.75,66.95,1,1
29.6,73.15,7.25,0
29.05,77.6,6.3,0
30.1,72.65,3.6,1
31.35,71,0.95,0
30.95,60.3,5.05,0
31.4,60.5,4,1
29.4,68.75,9.5,0
28.4,76.25,1.15,1
26.9,74.85,1.95,1
27.25,79.95,1.15,1
27.45,74.2,2.15,0
29.65,66.15,3.25,1
29.35,67.75,3.75,1
28.1,76,1.7,1
28.95,68.6,10.6,0
29.85,64.85,2.25,0
30.15,67.1,2.35,1
29.2,67.1,7.9,1
29.85,60.95,9.05,1
29.1,69.45,6.15,1
29.2,65.95,4.65,1
30.35,66.15,6.1,1
30.65,61.85,15.65,0
29.65,67.85,7.05,1
30.2,62.85,5.8,1
30.95,57.75,6.1,0
30.8,60.3,4.5,1
29.15,71.65,3.1,1
28.15,76.4,8.95,0
28.75,74.25,4.55,1
29.85,64.45,6.6,0
29.7,63.25,5.5,1
29.5,63.3,7.05,0
29.2,72.45,24.65,1
26.35,79.8,9,1
26.65,75.15,12.4,0
24.6,87.6,6.2,1
24.05,88.8,7.1,1
25.4,84.55,7.95,0
27.35,80.5,7.4,1
26.8,83.8,8.15,1
23.5,94.5,8.7,1
24.9,89.95,12.7,1
26.55,86.3,8.9,1
26.85,83.3,10,1
26.5,83.05,9.8,1
26.2,85.95,10.3,1
26.95,79.75,9.6,1
28.05,78,7.6,0
28.55,71.7,8.3,0
28.75,70.5,6.75,0
28.75,73.9,5.2,1
27.9,79,4.55,1
28.85,71,5.85,0
29.3,70.25,4.75,0
29.7,67.25,5.1,0
30.25,67.55,4.45,0
27.2,79.35,2.9,1
29.55,71.2,5.35,1
29.25,71,7.65,0
28.4,73.1,6.85,0
28.75,74.65,4.55,1
26.65,81.2,6.25,1
27.7,74.45,5.35,1
28.15,69.65,5.55,0
28.3,64.6,6.05,0
28.6,62.75,7.1,0
29.25,64.5,5.65,0
29.7,72.55,4.75,1
28.2,77.15,6.6,1
26.4,82.95,7.75,1
25.75,87.5,6.45,1
25.95,86.05,5.15,1
25.75,85.55,6.25,1
25.9,85.2,7.3,1
27.15,77.85,8.7,0
26.9,83.55,8.8,1
26.6,79.35,10.35,0
27,76.3,1.5,0
28.1,72.03333333,7.75,0
27.81666667,75.8,4.9,0
26.55,79.13333333,4.85,0
27.13333333,75.5,6.4,0
28.1,75.25,4.65,1
28.25,75.76666667,3.9,0
28.33333333,75.5,4.25,0
27.35,78.7,5.95,1
27.35,83.1,3.9,1
26.85,83.05,2.85,1
28.25,79.6,4.75,1
29.35,71.9,4.7,0
28.15,75.05,4.7,1
27.55,80.75,5.95,1
26.71666667,83.63333333,3.5,1
26.75,83.98333333,4.95,1
25.58333333,82.75,7.5,1
26.7,81.25,3.9,0
27.66666667,78.93333333,4.2,0
26.48333333,81.33333333,4.2,1
26.65,82.71666667,4.65,1
27.85,73.65,3.1,0
28.65,73.7,3.65,0
27.85,74.45,3.4,1
26.9,76.6,9.1,1
27.75,75.9,3.25,1
27.1,82.6,3.05,1
28,74.4,2.95,0
27.8,79.65,3.4,1
27.2,78.8,4.35,1
26.75,79.2,3.85,1
27.2,77.8,5.45,1
27.2,77.05,3.35,0
27.9,80.65,3.4,0
28.05,75.75,3,0
27.1,78.1,3.65,1
24.1,88.15,3.55,1
26.65,81.7,3.9,1
26.35,78.95,5.1,0
26.2,81.65,4.1,1
25.5,84,4.7,1
25.8,83.05,4.75,0
26.75,80.3,3.45,1
26.75,78.95,4.5,1
27.1,79.4,5.25,1
27.35,73.25,3.3,1
27.15,73.7,5.4,1
28.05,76.95,3.5,0
27.25,78.5,4.65,0
26.45,82.6,3.45,1
25.9,80.25,5.05,0
26.05,81.6,6,0
27,79.65,4,0
26.95,75.15,4.7,0
27.9,72.55,3.35,0
28.1,64.25,2.65,0
28.05,65.15,3.85,0
27.65,70.4,2.7,1
27.9,66.05,4.2,0
27.4,70.05,2.35,0
26.85,67.5,3,0
27.25,64.35,4,0
26.35,69.25,4.25,0
25.6,64.55,4.05,0
25.7,66.35,3.8,0
25.95,67.9,4.6,0
25.9,71,3.45,0
26.9,63.25,4.4,0
25.85,61.2,3.1,0
26.25,61.9,3.8,0
26.55,67.25,3.15,0
25.25,72.05,4.95,0
25.45,72.75,4.3,0
24.95,69.05,3.15,0
25.25,64.1,3.3,0
24.75,68.7,3.3,0
24.85,71.35,4.7,0
24.45,69.65,3.8,0
25.1,66.8,4.75,0
25.45,73.5,4.25,0
25.7,71.7,5.45,0
26.1,70.85,5,0
25.55,73.95,4.55,0
23.3,82.4,4.6,1
23.9,81.03333333,4,0
24.18333333,75.75,5.1,0
23.71666667,69.53333333,4,0
22.75,74.7,3.25,0
23.5,69.31666667,3.35,0
24.06666667,74.88333333,5.85,0
24.26666667,74.95,4.05,0
24.73333333,67.78333333,2.95,0
23.95,68.56666667,3.4,0
23.93333333,68.7,4.4,0
25.3,67.21666667,3.45,0
24.76666667,72.43333333,3.75,0
24.75,71.28333333,5.25,0
24.13333333,70.1,4.55,0
24.46666667,70.2,4.1,0
23.88333333,71.33333333,4,0
24.2,69.25,2.9,0
24.36666667,66.18333333,2.85,0
24.5,70.91666667,3.9,0
23.35,72.48333333,4.6,0
23.33333333,71.01666667,4.45,0
24.01666667,72.08333333,5.75,0
25,70.53333333,3.6,0
24.33333333,75.06666667,2.95,0
24.05,69.03333333,4.05,0
21.71666667,65.56666667,1.1,0
22.88333333,68.75,1.25,0
23.6,70.2,5.05,0
24.4,55.6,3.35,0
25.75,47.4,4.65,0
26.4,49.8,0.05,0
26.4,60.3,2.2,0
27.4,54.7,3.8,0
27.6,61.85,3.15,0
25.7,59.55,3.55,0
26.95,49.95,2.6,0
25.9,48.55,3.55,0
25.9,44.5,2.95,0
27.15,55.4,2.45,0
28.65,58.5,3.6,0
27.95,66.9,0.9,0
27,53.85,0.8,0
27.4,55.55,0.3,0
27.75,53.9,0.2,0
25.25,56.05,0,0
26.95,51.55,0.25,0
27.6,57.5,0.1,0
26.95,58.85,0.15,0
26.95,51.45,0.05,0
27.25,49.6,3.25,0
28.1,46.85,0.05,0
27.85,59.85,4.25,0
28.2,61.4,4.5,0
27.85,59.65,0.1,0
24.7,81.25,1.8,1
22.25,94.85,1.45,1
21.6,80.05,3.65,0
22.9,62.6,0.15,0
24.3,42.5,0.05,0
26.95,68.1,2.4,0
26.4,60.7,4.05,0
25.8,62.5,0.85,0
26.35,64,1.3,0
27.35,62.45,1.55,0
28.1,60.15,2.15,0
28.4,54.8,0.65,0
29.1,48.85,1.3,0
27.45,53.9,2.55,0
25,35.95,1.95,0
28.8,53.05,1.7,0
27.9,65.45,2.7,0
26.65,62.1,1.65,0
27.45,53.5,1.4,0
27.75,56,1.95,0
28.9,54.05,4.05,0
29.5,55.4,2.6,0
30.95,49.25,2.65,0
29.5,56.15,1.8,0
29.7,59.6,2.75,0
29.3,55.55,1.8,0
30.85,43.3,2.8,0
30.9,40.4,2.35,0
31.2,37.85,3.05,0
31.8,35.45,3.9,0
29.1,45.45,3.55,0
30.05,59.15,3.4,0
28.55,64.65,1.75,0
29.05,52.9,2.4,0
29,59.95,3.1,0
28.65,62.5,1.5,0
30.3,57.1,2.1,0
31.3,55.05,3.25,0
29.95,45.45,3.4,0
29.1,33.3,0.8,0
30.7,39.6,1.15,0
30.7,56,2.3,0
30.85,64.15,3.5,0
30.1,52.9,1.95,0
31.6,50.4,2.3,0
30.55,45.7,2.1,0
30.8,36.95,2.65,0
30.7,33.6,1.7,0
31.5,30.1,2.25,0
31.2,46.75,2.05,0
30.35,47.95,2.35,0
30.2,52.75,0.85,0
31.05,58.8,2.3,0
30.5,66.65,3.75,0
30.5,50.9,3.35,0
31.1,55.1,0.05,0
31.4,50.15,1.85,0
30.95,45.8,1.1,0
32.65,49.8,3.2,0
32.3,49.15,1.2,0
33.1,38.45,1.1,0
33.8,39.55,0.8,0
33.5,39.85,2.3,0
33.7,36.55,2,0
33.15,40.6,3.6,1
34.45,37.9,3,0
32.95,50.9,1.95,0
31.65,56.35,2.95,0
32.4,48.55,2.65,0
33,38.65,2.65,1
32.65,49.45,3.15,1
32.4,39.55,2.5,0
32.8,53.65,3.3,0
32.1,52.9,0.65,0
32.75,49.65,3.25,0
34.4,41.5,3.8,0
33,40.6,5.75,1
34.35,37.9,2.45,0
34.2,37.2,3.85,0
34.7,31.95,2.55,0
35,30.75,5.05,0
32.7,49.75,6.15,0
30.85,56.05,4.3,1
30.25,55.5,4.2,0
32.1,58.4,3.55,1
32.9,49.65,3.15,0
30.1,57.95,2.75,1
33.5,41.7,0.1,0
34.75,38.55,2.5,0
33.75,39.25,1.95,0
34.65,35.8,0.1,0
34.2,43.9,2.8,0
34.5,45.95,3.9,0
35,44.6,2.3,0
34.25,45.25,3.15,0
34.5,38.5,2.9,1
34.25,29.5,2.85,0
32.75,30.4,4.4,0
34.05,30.25,5.1,0
34.9,27.7,3.4,0
35.65,27.5,2.4,0
36.5,27.35,1.5,0
35.85,30.95,4.05,0
36.85,28.6,0.05,0
36,33.9,0.15,0
33.45,45.55,3.9,1
34.5,46.45,1.1,0
35.55,34.65,2.6,0
34.8,46.75,3,0
34.75,50.8,3.25,0
35.65,37.35,4.25,0
36.1,36.4,1.7,0
36.65,32.65,2.75,0
36.5,37.05,3.25,0
36.3,41.4,2.55,1
34.45,42.6,7.85,1
35.35,38.55,0.15,0
35.25,40.55,4.75,0
36,37.45,2.7,0
36.85,33.7,3.55,0
36.85,34.75,4.15,0
36.25,40.7,5,0
37.35,40.95,2.5,0
35.05,48.55,0.1,0
35.5,45.1,1.45,0
36.35,39.6,1.25,0
33.15,47.1,0.9,0
35.5,45.8,1.9,1
33.25,58.05,4.25,1
32.55,56.8,1.4,0
36.25,44.5,1.3,0
34.05,47,1.85,0
32.05,62.55,1.6,1
30.1,64.3,1.15,0
33.9,47.9,2.2,0
34.45,47.6,1.5,0
33.95,45.3,2.2,0
32.55,52.6,3.15,0
31.6,56.1,2.3,1
32.3,52.7,2.45,0
33.65,46.1,2.3,0
33.65,45.45,3.25,0
32.85,45.75,2.55,0
33.2,45.45,2.55,0
33.25,50.35,3,0
32.25,56.1,1.8,0
31.45,63.4,1.9,1
29.25,69.05,1.7,0
29.8,69.05,1.3,1
30,68.8,1.4,1
31.3,64.1,1.15,0
30.8,59.8,2.45,0
31.3,59.25,2.6,1
28.95,65.35,3.55,0
27.8,72.05,2.9,1
26.75,72.35,3.15,0
26.75,76.6,2.65,1
27.1,73.85,2.45,0
29.3,65.15,2.85,1
29.5,67.8,2.15,1
27.9,73.6,2.7,1
28.6,67.1,3.1,0
29.55,64.55,3.65,0
30.05,66.9,2.4,1
28.9,67.25,2.4,1
30.15,62.05,3.25,0
29.3,70.8,2.9,1
29.5,66.4,1.65,1
31.3,61.25,1.8,1
31.4,61.65,1.8,1
30.5,64.8,1.75,1
30.55,65.5,2.1,1
31.8,59.8,1.9,0
31.45,62.3,1.7,1
29.35,72.8,1.75,1
28.9,72.2,1.2,0
29.2,71.4,0.95,1
30.45,65.05,1.75,0
30,66,1.95,0
29.85,64.95,2.55,0
29.65,68,2.6,1
26.75,77.5,7.4,1
26.5,76.5,5.3,0
25.1,84.75,4.9,1
24.55,86.55,7.85,1
26,81.5,3.1,0
27.75,77.95,2.75,1
27,81.05,2.35,1
23.35,92.95,2.8,1
24.45,89.4,3.6,1
26.5,83.4,3.1,1
26.9,80.55,3.85,1
26.65,81.6,3.45,1
26.3,82.55,3,1
27.2,78.75,3.15,1
28.15,73.6,2.6,0
28.2,71.65,2.8,0
29.15,68.15,2.45,0
29.1,70.45,1.8,0
27.95,75.95,1.85,1
29.2,71.95,2.15,0
29.45,68.45,1.55,0
29.8,64.95,1.65,0
30.55,63.65,1.45,0
27.8,75.2,1.5,1
30.15,67.95,1.6,0
29.7,68.05,2,0
28.75,69.45,2.25,0
28.7,72.4,1.9,1
26.85,76.8,2.25,1
28.3,72.1,2.1,1
27.85,67.4,1.75,0
28.15,64.5,1.9,0
28.7,61.95,2.35,0
29.6,63.1,1.85,0
29.35,70.15,1.45,1
28.25,76.15,2,1
26.8,80.05,2.25,1
25.55,85.4,1.8,1
26.3,82.7,1.9,1
26.15,81.35,2.55,1
26.05,84.25,2.15,1
27.5,75.9,2.55,0
26.85,79.8,2.9,1
26.45,78.15,3.3,0
27.2,75.95,2.75,0
27.7875,73.95,2.05,0
27.4125,75.4875,2.45,0
26.0625,77.75,2.2,0
26.975,74.4875,1.65,0
27.9125,73.1,1.75,1
28.25,74.2875,1.35,1
28.3125,74.6375,1.3,0
27.5,78,1.4,1
27.55,79.1,0.95,0
26.8,83.3,0.9,1
27.35,80.2,0.9,1
28.95,72.9,1.2,0
28.5,73.9,0.85,1
27.55,78.8,1.05,1
26.8375,81.7875,1.2,1
26.8125,83.875,1.9,1
25.4375,83.8375,1.55,1
26.775,81.1375,0.9,0
27.5375,78.2625,1.05,0
26.525,79.9875,1.2,1
26.7125,81.9,0.9,1
28.15,75.9,0.95,0
28.75,73.35,1.3,0
28.25,75.35,1.1,1
27.45,74.65,6.7,1
27.7,75.4,3.25,1
27.25,78.9,3.2,1
28.7,72.45,1.2,0
27.1,77.35,28.2,1
27.1,77.35,1.2,1
27.15,81.5,0.85,1
27.75,76.8,1.1,1
27.3,76.3,0.95,1
28.7,74.7,1.15,0
28.5,75.15,1.15,1
27,76.45,1.3,1
24.15,87.75,1.45,1
26.4,80.65,1.45,1
26.55,79.05,1.65,0
26.5,81.1,5.4,1
25.6,85.1,1.45,1
26.2,84.4,1.35,0
26.85,80.9,1.1,1
26.7,77.6,32.2,1
26.9,78,26.2,1
27.65,72.65,3.4,0
27.4,72.7,1.1,0
28.05,73.75,1.05,0
27.55,74.95,1.5,1
26.9,79.45,1.6,1
25.9,79.6,1.85,1
25.85,79.7,32.9,0
26.8,79.2,22.7,0
27.3,73.35,15.1,0
28,72.35,5.55,0
28.25,62.35,31.1,0
28.3,62.2,32.55,0
27.95,66.55,14.35,1
28.4,62.95,13.05,0
27.6,67.85,30.75,0
27.25,64.2,32.75,0
27.05,61.35,28.65,0
26.4,66.25,11.55,0
25.55,60.9,32.65,0
25.55,66.5,10.95,0
25.55,68.45,15.3,0
25.7,68.75,13.1,0
26.55,64.25,32.65,0
26.65,57.25,32.45,0
26.9,59.65,22.45,0
26.9,65.85,16.55,0
25.55,69.95,9.95,0
24.95,70.35,1.75,0
24.85,66.75,16.5,0
25.15,61.55,32.6,0
24.6,66.85,2.6,0
24.55,70.65,1.6,0
24.2,68.1,4.4,0
24.6,65.7,1.65,0
